MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:13:46:0b:c4:f0,suckit,[WEP][ESS],2013-09-12 14:20:36,11,-82,42.3707501819732,-83.0772523195031,169.902222280473,12,WIFI
c8:3a:35:1d:48:58,Ar4784,[WPA-PSK-CCMP][ESS],2013-09-12 14:17:44,6,-93,42.3704857221233,-83.080902924488,156.120572577679,6,WIFI
ea:89:2c:66:12:a0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:47:13,11,-97,42.3740676818748,-83.0795746697686,156.295560362383,8,WIFI
20:4e:7f:1e:43:44,Darryl,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:00:43,11,-98,42.377142604352,-83.0809447324714,163.082976411373,8,WIFI
8c:04:ff:b3:bb:39,HOME-BB39,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 01:38:32,1,-99,42.3703689200072,-83.0792763024814,187.089024890283,12,WIFI
b8:9b:c9:6b:85:ba,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:54:50,1,-92,42.3785910071786,-83.0740163317605,158.141865175129,6,WIFI
c0:3f:0e:4e:68:a0,greenhouse,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:03:14,11,-98,42.3761600013431,-83.0860578134135,159.281472600713,8,WIFI
78:cd:8e:23:1e:6b,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:55:14,1,-93,42.3791056743892,-83.0726363523437,158.8822441275,6,WIFI
78:cd:8e:23:1e:6a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:55:14,1,-93,42.3791056743892,-83.0726363523437,158.8822441275,6,WIFI
00:18:39:ac:95:be,linksys,[ESS],2013-09-12 13:48:49,6,-91,42.3757498778388,-83.0789294065109,155.675140795788,12,WIFI
e4:83:99:17:82:50,ATT440,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:51:51,11,-95,42.3743452773537,-83.0820362910236,156.592579589086,12,WIFI
1c:14:48:2d:e4:80,ATT816,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:19:32,11,-94,42.3697151893277,-83.0791603519984,159.26421985158,8,WIFI
94:cc:b9:c4:bc:a0,ATT536,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:13:04,1,-94,42.3733936275244,-83.0853324976132,160.595108003279,6,WIFI
f8:0b:be:27:f8:50,ATT216,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:02:19,11,-99,42.3754494697204,-83.0856526127305,160.459617648568,8,WIFI
dc:45:17:c1:80:a0,ATT488,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:21:03,11,-90,42.3705227808582,-83.0785735479955,164.998029536991,8,WIFI
00:1d:d1:7e:d3:10,HOME-D312,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:44:23,6,-77,42.3726625542355,-83.0800583102157,161.85977147118,8,WIFI
02:1d:d5:88:6e:e0,,[WPA2-PSK-CCMP][ESS],2013-09-11 23:13:31,6,-98,42.3704390112629,-83.0796735389587,173.725225171897,8,WIFI
22:e6:ba:7e:95:0e,HOBDY,[WEP][ESS],2013-09-12 13:59:55,11,-94,42.3780423082037,-83.078696020172,164.433139138313,12,WIFI
00:24:36:ab:5d:bd,coco,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:53:18,1,-97,42.3764980129008,-83.0795927244522,157.314881508185,8,WIFI
00:1d:d6:24:e4:20,HOME-E422,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:58:18,11,-93,42.3795966529291,-83.0744516568845,161.77042379068,8,WIFI
7c:bf:b1:36:d8:40,ATT296,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:42:59,1,-87,42.3707383427852,-83.078921880787,159.079777048384,16,WIFI
00:1f:33:39:6d:d2,NETGEAR,[WPS][ESS],2013-09-12 13:43:06,1,-85,42.3709133007407,-83.0788002158283,158.755334929221,8,WIFI
00:1b:5b:6e:9d:d1,2WIRE819,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:17:40,11,-78,42.370597853968,-83.0810880923225,155.95680426832,6,WIFI
6c:f3:7f:cc:f6:60,Corp,[WPA2-EAP-CCMP][ESS],2013-09-12 13:45:31,1,-95,42.3727738018976,-83.0823703272229,163.654001759453,6,WIFI
94:cc:b9:92:32:e0,ATT472,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:55:47,1,-93,42.3797588095047,-83.0707320064813,157.235542772383,6,WIFI
94:cc:b9:be:70:20,ATT736,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-11 22:30:28,6,-99,42.3699761492569,-83.0795938173857,152.538089523797,16,WIFI
8c:04:ff:f2:34:6f,HOME-346F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:45:35,1,-88,42.3728940976658,-83.0824148200439,163.700153082227,6,WIFI
28:16:2e:d1:9a:d1,2WIRE155,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:46:17,1,-88,42.3734947894193,-83.0810623126766,161.126235544447,12,WIFI
ac:5d:10:73:8c:91,2WIRE990,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:14:39,3,-93,42.3721898053626,-83.0821676358879,165.248278025739,6,WIFI
00:1c:df:38:f1:2e,melissa,[WPA-PSK-TKIP][ESS],2013-09-12 13:41:20,6,-97,42.3702471967399,-83.0800240200194,163.938218550007,6,WIFI
b8:9b:c9:4a:a6:89,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:07:52,6,-100,42.3789803487309,-83.0814540647799,159.786421396461,6,WIFI
0c:f8:93:26:f3:e0,HOME-F3E2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:14:57,6,-85,42.3715300306736,-83.0817009890228,163.801734335707,8,WIFI
00:26:50:0e:b0:a9,2WIRE979,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:46:55,6,-86,42.3737111510322,-83.0804138401006,160.319626516411,12,WIFI
94:cc:b9:bd:03:f0,ATT504,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:07:46,11,-94,42.3791257574736,-83.0811303754662,158.755432027976,6,WIFI
78:cd:8e:23:1e:69,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:55:14,1,-94,42.3791056743892,-83.0726363523437,158.8822441275,6,WIFI
78:cd:8e:23:1e:68,HOME-1E68,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:55:14,1,-94,42.3791056743892,-83.0726363523437,158.8822441275,6,WIFI
c8:3a:35:5b:55:90,delahntae,[WPA-PSK-CCMP][WPS][ESS],2013-09-12 13:43:22,9,-94,42.3709001059958,-83.0793820950211,159.735896692178,6,WIFI
a0:21:b7:b5:9c:2a,Rose,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 14:19:07,3,-97,42.3699022927932,-83.0797776175453,159.788295514148,6,WIFI
44:32:c8:db:47:a8,HOME-47A8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:57:42,11,-98,42.3801611538303,-83.0729182980603,159.940230783987,6,WIFI
b8:9b:c9:6b:85:b9,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:54:50,1,-94,42.3785910071786,-83.0740163317605,158.141865175129,6,WIFI
b8:9b:c9:6b:85:b8,HOME-85B8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:54:50,1,-93,42.3785910071786,-83.0740163317605,158.141865175129,6,WIFI
06:18:0a:33:26:8e,PEC Office,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:20:00,11,-97,42.3700714447245,-83.0783424169162,159.251961110923,32,WIFI
02:1d:d6:0a:42:f0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:54:21,11,-98,42.3779263647273,-83.0757460171667,156.186754337107,8,WIFI
28:16:2e:5e:5a:b1,2WIRE561,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:58,6,-92,42.3721799551804,-83.0813878673675,162.089273099286,8,WIFI
00:26:f2:91:8a:46,NETGEAR,[WPS][ESS],2013-09-12 14:20:34,4,-92,42.3706549883813,-83.0772241066784,168.749418548564,16,WIFI
e8:89:2c:66:20:60,PORTER,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:55:27,1,-91,42.379370573588,-83.0718939504853,156.326991912096,4,WIFI
b8:9b:c9:4a:a6:8b,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:08:00,6,-92,42.378828683844,-83.0818713824813,159.579931700839,8,WIFI
98:2c:be:33:d6:39,,[WEP][ESS],2013-09-12 13:55:09,11,-94,42.3789829216327,-83.0729310096658,157.986112736264,6,WIFI
b8:9b:c9:4a:a6:8a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:08:00,6,-94,42.378828683844,-83.0818713824813,159.579931700839,8,WIFI
38:6b:bb:62:af:60,ATT944,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1969-12-31 19:00:00,6,-97,42.3690429795086,-83.0795437024151,0,20.5076904296875,WIFI
00:23:51:17:fe:a1,2WIRE423,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:45:36,9,-95,42.3729159839534,-83.08240322396,163.634597488238,6,WIFI
00:13:10:8f:49:85,senoj,[WEP][ESS],2013-09-12 13:52:45,6,-93,42.3754645567155,-83.0804715273905,157.441225637635,8,WIFI
00:24:b2:db:a6:c4,buddyg,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:44:52,2,-91,42.3722744805004,-83.0812200896335,162.070233527186,8,WIFI
ac:5d:10:83:24:31,2WIRE821,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:46,1,-88,42.3724194028343,-83.0809733923507,162.358369708395,8,WIFI
e8:89:2c:cd:10:50,HOME-1052,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:56:36,1,-92,42.3812853090658,-83.0695922525044,159.702330427716,6,WIFI
00:40:36:39:51:4d,,[WPA2-PSK-CCMP+TKIP-preauth][ESS],2013-09-12 14:02:29,1,-87,42.3752449760849,-83.0862044304443,160.718101022987,8,WIFI
00:24:b2:62:82:24,perryman2011,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:11:22,3,-95,42.3762720091012,-83.0848856398135,160.088582850345,4,WIFI
10:0d:7f:81:83:cc,NETGEAR49,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:53:19,1,-95,42.3765181754456,-83.0795348316018,157.468928728707,6,WIFI
e8:6d:52:a6:ee:10,ATT928,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1969-12-31 19:00:00,1,-99,42.3683238748974,-83.0764542625838,0,30.3483715057373,WIFI
00:1d:d5:8c:c3:60,HOME-C362,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:46:03,11,-93,42.3732686296655,-83.08147717569,161.930299030682,8,WIFI
5e:57:1a:ec:79:20,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:04:39,6,-98,42.3776035174006,-83.0822571425959,157.44879731383,6,WIFI
00:26:f3:52:0b:09,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:44:17,1,-92,42.3727249673224,-83.0798690679226,161.405230194734,8,WIFI
e0:46:9a:4c:7e:aa,NETGEAR,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:45:18,1,-99,42.3722354080721,-83.0820285572913,163.794937219681,8,WIFI
0a:18:0a:10:0d:69,313Wireless,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:00:00,11,-92,42.377916821719,-83.0787995756538,165.711361769563,12,WIFI
78:cd:8e:ef:09:99,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:46:07,11,-94,42.3733502595928,-83.081392477605,161.661567738552,12,WIFI
78:cd:8e:ef:09:98,HOME-0998,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:46:07,11,-98,42.3733502595928,-83.081392477605,161.661567738552,12,WIFI
00:18:f8:e4:97:34,PatNet,[WPA-PSK-TKIP][ESS],2013-09-12 13:48:12,11,-91,42.3754430235064,-83.0790470814122,154.692361238865,8,WIFI
00:1c:b3:ad:f9:35,bhe-p aex,[WPA2-PSK-CCMP][ESS],2013-09-12 13:46:59,11,-83,42.3737857244364,-83.0801148252333,157.236800963059,8,WIFI
c4:39:3a:46:a9:5b,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:11:49,6,-97,42.3750214182595,-83.08404973004,161.110339208299,8,WIFI
c4:39:3a:46:a9:5a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:01:38,6,-98,42.376205580448,-83.0835142888068,163.207785992496,6,WIFI
08:86:3b:33:74:72,belkin.472,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:48:49,11,-92,42.3757498778388,-83.0789294065109,155.675140795788,12,WIFI
c4:39:3a:21:08:e8,HOME-08E8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1969-12-31 19:00:00,6,-98,42.3702843515471,-83.079793608129,0,5.95571327209473,WIFI
c4:39:3a:21:08:e9,,[WPA2-PSK-CCMP][ESS],1969-12-31 19:00:00,6,-99,42.3703676153568,-83.0798104425929,0,32.1207313537598,WIFI
00:18:3f:c8:aa:71,2WIRE357,[WEP][ESS],2013-09-12 14:19:32,6,-97,42.3697151893277,-83.0791603519984,159.26421985158,8,WIFI
00:1d:d1:32:b5:50,HOME-B552,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:14:59,6,-87,42.3714505060792,-83.0816630557172,164.054506899512,8,WIFI
02:1d:d6:12:97:40,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:46:51,6,-93,42.3736272965181,-83.080645342781,161.283552502826,16,WIFI
7c:bf:b1:6c:8a:20,ATT240,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:21:20,6,-94,42.3702561253858,-83.0792975296594,161.204919507547,6,WIFI
5e:57:1a:ec:c4:60,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:14:54,11,-92,42.3716963106601,-83.0817668711737,163.038238195508,12,WIFI
40:b7:f3:d8:05:00,ATT376,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:12:19,6,-97,42.3744561642533,-83.0855735891309,163.409684834049,8,WIFI
c4:39:3a:0f:d7:0b,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:13:07,11,-97,42.3732955857996,-83.0852648927519,160.342578839203,4,WIFI
e0:91:f5:c0:f9:1f,ryan,[WPS][WEP][ESS],2013-09-12 13:45:35,1,-94,42.3728940976658,-83.0824148200439,163.700153082227,6,WIFI
c4:39:3a:0f:d7:09,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:13:09,11,-97,42.3732383160684,-83.0852451842148,160.234711494797,6,WIFI
40:b7:f3:3f:83:80,ATT752,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:09:39,6,-95,42.377544061289,-83.0852961637253,162.090702618198,6,WIFI
f8:df:a8:0e:a9:c8,ZTE_N9120,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 14:16:47,6,-95,42.371597503626,-83.0800699558792,157.348167398554,4,WIFI
00:25:3c:03:67:29,2WIRE985,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:56,6,-99,42.3722383410398,-83.0813321998095,162.050731989011,6,WIFI
f8:0b:be:2a:29:50,ATT832,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:16:17,6,-91,42.3717337320805,-83.0793127588063,159.513140770862,8,WIFI
ea:89:2c:e2:f1:30,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:10:56,6,-95,42.3772297442595,-83.0857353008945,153.403574074059,8,WIFI
02:1d:d5:98:7c:00,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:19:35,1,-93,42.3697581344334,-83.0790089195223,158.345386314675,8,WIFI
38:6b:bb:cb:0b:00,ATT144,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:12:49,6,-98,42.373815668361,-83.0856196650555,161.592199213872,8,WIFI
20:e5:2a:0a:3b:ce,My4Tae,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:47:30,1,-92,42.3747601505218,-83.0800176938505,154.708432286857,8,WIFI
00:15:6d:8a:62:ee,Seward6,[ESS],2013-09-12 13:48:15,2,-80,42.375493329546,-83.0788895294404,153.992997131149,8,WIFI
e8:89:2c:66:e4:d0,HOME-E4D2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:49:32,1,-97,42.3749839976261,-83.080935679029,157.17858462485,12,WIFI
c4:3d:c7:4a:98:64,kbanker1,[WPS][WEP][ESS],2013-09-12 13:44:23,6,-92,42.3726625542355,-83.0800583102157,161.85977147118,8,WIFI
00:1d:d3:44:25:a0,HOME-25A2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:02:06,1,-95,42.375701765958,-83.08496453472,161.355873388309,6,WIFI
b0:e7:54:d2:b6:e9,2WIRE518,[WEP][ESS],2013-09-12 14:20:38,7,-94,42.370833741644,-83.0772745736146,171.065055403492,16,WIFI
c4:39:3a:21:08:ea,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:08:54,6,-99,42.3701729864702,-83.0795332823789,193.323574956089,24,WIFI
c4:39:3a:21:08:eb,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1969-12-31 19:00:00,6,-99,42.3702843515471,-83.079793608129,0,5.95571327209473,WIFI
38:6b:bb:66:4e:00,ATT160,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:20:22,1,-84,42.3703805596368,-83.0774290536058,162.119588677067,24,WIFI
ea:89:2c:66:22:70,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:46:55,11,-84,42.3737111510322,-83.0804138401006,160.319626516411,12,WIFI
00:11:24:0d:8c:d5,BKBACADEMY/EvansSolutionsInc,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:46:59,6,-92,42.3737857244364,-83.0801148252333,157.236800963059,8,WIFI
84:db:2f:35:8c:95,Patricialane,[WPA2-PSK-CCMP][ESS],2013-09-12 14:01:23,3,-97,42.3765494387795,-83.0827835571506,161.621289429495,6,WIFI
ce:a4:62:0c:98:20,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:44:52,1,-92,42.3722744805004,-83.0812200896335,162.070233527186,8,WIFI
c4:39:3a:46:a9:59,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:01:38,6,-97,42.376205580448,-83.0835142888068,163.207785992496,6,WIFI
94:cc:b9:c1:88:b0,ATT632,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:54:03,6,-93,42.3775860285067,-83.0767184348733,155.75516879251,6,WIFI
94:cc:b9:bb:53:e0,ATT896,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:10:04,11,-91,42.3771565456907,-83.0866452804208,161.992823534705,8,WIFI
00:1d:d5:88:4f:70,HOME-4F72,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:12:31,2,-94,42.3741839942643,-83.085997561525,163.08061721082,6,WIFI
78:cd:8e:ef:09:9b,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:23,11,-91,42.3726625542355,-83.0800583102157,161.85977147118,8,WIFI
78:cd:8e:ef:09:9a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:46:14,11,-92,42.3734512829147,-83.0811470088464,161.226275286966,8,WIFI
3c:ea:4f:23:ae:81,2WIRE565,[WPA-PSK-TKIP][WPS][ESS],2013-09-12 14:08:53,1,-95,42.3779878554405,-83.0843122095966,162.514477012495,8,WIFI
b8:9b:c9:cb:74:39,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:43:52,1,-95,42.3717887682101,-83.0791087418816,158.876931156576,8,WIFI
c0:3f:0e:55:a4:2c,kappa psi,[WPS][WEP][ESS],2013-09-12 13:50:04,6,-87,42.3745252224265,-83.0822968615411,160.205675626514,12,WIFI
1c:14:48:67:32:e0,ATT432,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:04:20,11,-97,42.3773179022001,-83.0827823676232,156.969096892561,6,WIFI
00:21:7c:35:1e:31,2WIRE678,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:45:35,9,-95,42.3728940976658,-83.0824148200439,163.700153082227,6,WIFI
00:26:f3:52:0b:0b,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:17,1,-92,42.3727249673224,-83.0798690679226,161.405230194734,8,WIFI
00:26:f3:52:0b:0a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:17,1,-95,42.3727249673224,-83.0798690679226,161.405230194734,8,WIFI
cc:a4:62:0c:05:a0,HOME-05A2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:55:22,6,-90,42.3792778568221,-83.0721731063026,158.268226365064,6,WIFI
44:32:c8:57:9b:b4,HOME-9BB4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:14:45,11,-97,42.3719426409075,-83.0818938141032,162.906851783381,6,WIFI
40:b7:f3:52:51:40,ATT072,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:54:28,11,-91,42.378073454955,-83.0753758581954,155.567653110331,4,WIFI
ec:1a:59:20:1f:ad,belkin.faa.guests,[ESS],2013-09-12 14:09:40,1,-97,42.377544218972,-83.0853271410269,162.035831422769,6,WIFI
02:1d:d1:32:97:10,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:12:58,11,-100,42.3735388512675,-83.0854367256908,161.088974952049,6,WIFI
0a:18:0a:35:91:d8,THC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:21:19,1,-95,42.3702771758402,-83.0792434957894,161.554235464226,6,WIFI
00:1d:d6:02:1f:50,HOME-1F52,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:15:01,1,-79,42.3713691251887,-83.0816182617066,164.966153481374,6,WIFI
00:26:f3:cf:ed:db,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:01:53,6,-99,42.3759568482034,-83.084330928079,162.156679215509,6,WIFI
c4:39:3a:0f:d7:0a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:13:08,11,-97,42.3732675010813,-83.0852568414176,160.279858753504,6,WIFI
b0:e7:54:d2:5b:79,BROWNS HOME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:14:57,10,-90,42.3715300306736,-83.0817009890228,163.801734335707,8,WIFI
